year, month,airline,airport,airport_name,arrival_flights,delayed_flights,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted
2018,12,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",248,66,22.92,0,14.84,0,28.25,0,0
2018,12,Frontier Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",201,47,11.96,1,16.8,0,17.23,5,1
2018,12,Frontier Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",16,5,0.45,0,0.09,0,4.46,0,0
2018,12,Frontier Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",13,6,3.72,0,2.28,0,0,0,0
2018,12,Frontier Airlines Inc.,BNA,"Nashville, TN: Nashville International",110,29,9.83,0,6.67,0,12.5,0,0
2018,12,Frontier Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",69,22,4.47,0.77,7.87,0,8.89,0,0
2018,12,Frontier Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",16,4,0.04,0,1.87,0,2.09,0,0
2018,12,Frontier Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",19,2,1,0,0.25,0,0.75,0,0
2018,12,Frontier Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",13,6,2.14,0,0.77,0,3.09,0,0
2018,12,Frontier Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",193,44,19.06,0,13.84,0,11.11,1,0
2018,12,Frontier Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",108,28,9.96,0,3.5,0,14.53,2,0
2018,12,Frontier Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",37,9,2.31,0,3.61,0,3.08,1,0
2018,12,Frontier Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",76,21,5.24,0,2.94,0,12.81,0,0
2018,12,Frontier Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",167,35,14.65,0,6.98,0,13.36,1,0
2018,12,Frontier Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",89,23,9.04,0,1.42,0,12.54,0,1
2018,12,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",1646,316,84.89,0.37,91.21,0,139.54,9,2
2018,12,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",31,8,4.29,0,1.51,0,2.2,0,0
2018,12,Frontier Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",40,7,1.58,0,1.4,0,4.02,0,0
2018,12,Frontier Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",33,7,1.27,1,1.95,0,2.78,1,0
2018,12,Frontier Airlines Inc.,ELP,"El Paso, TX: El Paso International",9,1,0.09,0,0,0,0.91,1,0
2018,12,Frontier Airlines Inc.,FAR,"Fargo, ND: Hector International",12,2,1.17,0,0.83,0,0,0,0
2018,12,Frontier Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",13,4,2.02,0,1,0,0.98,0,0
2018,12,Frontier Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",36,15,3.16,0,4.47,0,7.37,0,0
2018,12,Frontier Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",13,4,1.59,0,0.09,0,2.32,0,0
2018,12,Frontier Airlines Inc.,GEG,"Spokane, WA: Spokane International",18,5,0.61,0,2.68,0,1.72,0,1
2018,12,Frontier Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",81,18,4.75,0,7.22,0,6.03,0,0
2018,12,Frontier Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",36,8,2.99,0,3.89,0,1.12,0,0
2018,12,Frontier Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",19,2,0,0,1.72,0,0.28,0,0
2018,12,Frontier Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",21,5,3,0,0,0,2,0,0
2018,12,Frontier Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",61,11,3.6,0,2.39,0,5.02,2,0
2018,12,Frontier Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",38,15,4.82,0,2.82,0,7.36,0,0
2018,12,Frontier Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",9,0,0,0,0,0,0,0,0
2018,12,Frontier Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",69,16,3.93,0,5.23,0,6.85,1,0
2018,12,Frontier Airlines Inc.,ISP,"Islip, NY: Long Island MacArthur",114,34,14.53,1,5.15,0,13.32,0,0
2018,12,Frontier Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",20,5,2.97,0,2.03,0,0,0,0
2018,12,Frontier Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",83,17,5.54,0,4.84,0,6.61,2,0
2018,12,Frontier Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",600,156,33.76,1.13,67.05,0,54.06,5,0
2018,12,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",55,8,2.54,0,4.65,0,0.8,1,0
2018,12,Frontier Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",18,4,1.87,0,1.13,0,1,0,0
2018,12,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",93,24,5.86,0,12.64,0,5.5,1,1
2018,12,Frontier Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",16,2,1.19,0,0.01,0,0.8,0,0
2018,12,Frontier Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",26,5,0.91,0,3.24,0,0.85,0,0
2018,12,Frontier Airlines Inc.,MCO,"Orlando, FL: Orlando International",1138,327,80.7,0.61,107.75,0,137.94,13,0
2018,12,Frontier Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",13,3,1.54,0,0.48,0,0.97,0,0
2018,12,Frontier Airlines Inc.,MEM,"Memphis, TN: Memphis International",35,5,2.1,0,0.69,0,2.21,0,0
2018,12,Frontier Airlines Inc.,MIA,"Miami, FL: Miami International",143,31,8.46,0,13.54,0,9,1,0
2018,12,Frontier Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",129,30,13.5,1,8.67,0,6.83,0,0
2018,12,Frontier Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",48,6,2.51,0,0.7,0,2.8,0,0
2018,12,Frontier Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",108,31,10.21,1.44,12.12,0,7.23,0,0
2018,12,Frontier Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",109,30,12.57,0,8.31,0,9.12,0,0
2018,12,Frontier Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",24,7,2.23,1,1.53,0,2.24,0,0
2018,12,Frontier Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",40,11,3.15,0,3.52,0,4.32,0,0
2018,12,Frontier Airlines Inc.,ONT,"Ontario, CA: Ontario International",60,24,4.29,0,16.87,0,2.84,0,0
2018,12,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",253,46,17.18,0,13.52,0,15.3,1,0
2018,12,Frontier Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",54,5,3.86,0,1.14,0,0,1,0
2018,12,Frontier Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",129,34,13.6,0,11.27,0,9.12,1,0
2018,12,Frontier Airlines Inc.,PDX,"Portland, OR: Portland International",38,5,2.11,0,1.1,0,1.79,0,0
2018,12,Frontier Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",358,112,29.03,0,34.16,0,48.81,3,0
2018,12,Frontier Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",257,52,19.43,0,17.57,0,15,1,0
2018,12,Frontier Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",36,9,3.62,0,1.11,0,4.28,0,0
2018,12,Frontier Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",18,1,1,0,0,0,0,0,0
2018,12,Frontier Airlines Inc.,PSM,"Portsmouth, NH: Portsmouth International at Pease",11,0,0,0,0,0,0,0,0
2018,12,Frontier Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",24,3,1.41,0,0.78,0,0.81,0,1
2018,12,Frontier Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",49,14,5.14,0,5.29,0,3.57,0,0
2018,12,Frontier Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",42,5,0.29,0,1.18,0,3.52,0,0
2018,12,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",216,56,23.33,0,7.53,0,25.14,2,0
2018,12,Frontier Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",9,4,3.05,0,0.91,0,0.04,0,0
2018,12,Frontier Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",390,89,22.92,0.74,41.34,0,23.99,0,0
2018,12,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",153,59,12.44,0,32.76,0,13.8,0,0
2018,12,Frontier Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",136,40,9.99,1.37,18.58,0,10.07,0,0
2018,12,Frontier Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",9,2,0.48,0,1.39,0,0.14,0,0
2018,12,Frontier Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",12,0,0,0,0,0,0,0,0
2018,12,Frontier Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",22,5,3.04,0,0.73,0,1.22,0,0
2018,12,Frontier Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",34,11,7.07,0,2.95,0,0.98,0,0
2018,12,Frontier Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",81,33,7.51,0,15.05,0,10.44,1,0
2018,12,Frontier Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",29,8,3.97,0,1.56,0,2.47,1,0
2018,12,Frontier Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",93,41,16.17,0,12.94,0,11.9,0,0
2018,12,Frontier Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",112,24,9.36,0,6.79,0,7.86,1,0
2018,12,Frontier Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",23,8,4.11,0,1.51,0,2.39,0,0
2018,12,Frontier Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",62,19,2.45,0,9.93,0,6.63,0,1
2018,12,Frontier Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",24,4,0.97,0,0.77,0,2.26,1,0
2018,12,Frontier Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",100,29,11.92,0,6.24,0,10.85,0,1
2018,12,Frontier Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",40,10,4.35,0.44,1.71,0,3.5,1,0
2018,12,Frontier Airlines Inc.,TPA,"Tampa, FL: Tampa International",374,104,26.08,0.29,48.4,0,29.23,5,0
2018,12,Frontier Airlines Inc.,TTN,"Trenton, NJ: Trenton Mercer",204,49,15.42,0,8.81,0,24.76,3,0
2018,12,Frontier Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",17,2,1.63,0,0.37,0,0,0,0
2018,12,Frontier Airlines Inc.,TUS,"Tucson, AZ: Tucson International",18,4,1.96,0,0.1,0,1.94,0,0
2018,12,Frontier Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",18,5,1.43,0,1.57,0,2,0,0
2018,12,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",2989,279,140.93,1.26,3.57,0,133.25,3,2
2018,12,Hawaiian Airlines Inc.,ITO,"Hilo, HI: Hilo International",518,38,23.81,0,5.48,0,8.71,0,0
2018,12,Hawaiian Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",31,10,10,0,0,0,0,0,1
2018,12,Hawaiian Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",765,39,20.66,0,2.8,0,15.54,0,0
2018,12,Hawaiian Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",80,23,22.31,0,0,0,0.69,0,0
2018,12,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",186,63,52.79,0,0,0,10.21,0,1
2018,12,Hawaiian Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",31,8,5,0,0,0,3,0,0
2018,12,Hawaiian Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",777,66,38.6,0,4.2,0,23.2,0,0
2018,12,Hawaiian Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",93,43,32.83,0.91,0,0.54,8.72,0,0
2018,12,Hawaiian Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",1330,109,75.75,3.85,6.93,0,22.48,2,0
2018,12,Hawaiian Airlines Inc.,PDX,"Portland, OR: Portland International",62,36,29.63,2,0.69,0,3.68,0,0
2018,12,Hawaiian Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31,4,4,0,0,0,0,0,0
2018,12,Hawaiian Airlines Inc.,PPG,"Pago Pago, TT: Pago Pago International",13,2,2,0,0,0,0,0,0
2018,12,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",62,30,20.84,0,0,0.42,8.75,0,0
2018,12,Hawaiian Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",78,26,22.34,0.45,0,0,3.22,0,0
2018,12,Hawaiian Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",75,15,13.49,0,0,0,1.51,1,1
2018,12,Hawaiian Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",62,24,20.17,0,0.13,0.16,3.55,0,0
2018,12,Hawaiian Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",31,12,10.84,0,0.66,0.23,0.28,0,0
2018,12,Spirit Air Lines,ACY,"Atlantic City, NJ: Atlantic City International",299,40,7.22,0,20.06,0.83,11.89,0,0
2018,12,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",690,104,20.8,0.53,62.48,1.22,18.97,3,0
2018,12,Spirit Air Lines,AVL,"Asheville, NC: Asheville Regional",40,5,1.28,0,2.53,0,1.19,2,0
2018,12,Spirit Air Lines,BDL,"Hartford, CT: Bradley International",168,30,11.33,0,16.32,1,1.35,0,0
2018,12,Spirit Air Lines,BOS,"Boston, MA: Logan International",379,58,19.1,0,24.75,0,14.15,2,1
2018,12,Spirit Air Lines,BQN,"Aguadilla, PR: Rafael Hernandez",58,18,8.01,0,7.18,0,2.82,0,0
2018,12,Spirit Air Lines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",634,73,24,1.02,30.19,0,17.78,1,1
2018,12,Spirit Air Lines,CAK,"Akron, OH: Akron-Canton Regional",50,7,0.65,0,4.43,0,1.92,0,0
2018,12,Spirit Air Lines,CLE,"Cleveland, OH: Cleveland-Hopkins International",243,33,7.59,1.09,14.53,0,9.79,0,0
2018,12,Spirit Air Lines,CMH,"Columbus, OH: John Glenn Columbus International",143,10,5.82,0,1.68,0,2.5,0,0
2018,12,Spirit Air Lines,DEN,"Denver, CO: Denver International",238,26,9.33,0.79,10.07,0,5.81,2,0
2018,12,Spirit Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",597,105,22.95,1.2,53.61,0.5,26.74,3,3
2018,12,Spirit Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",888,114,29.99,1.97,58.08,1,22.96,5,0
2018,12,Spirit Air Lines,EWR,"Newark, NJ: Newark Liberty International",304,79,9.01,1.93,61.42,0,6.64,0,0
2018,12,Spirit Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1681,295,50.11,0.65,173.69,1,69.55,5,4
2018,12,Spirit Air Lines,GSO,"Greensboro/High Point, NC: Piedmont Triad International",35,7,1.44,0,3.56,0,2,3,0
2018,12,Spirit Air Lines,IAG,"Niagara Falls, NY: Niagara Falls International",22,5,1.11,0.83,3.06,0,0,1,0
2018,12,Spirit Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston",590,100,19.35,2.21,63.54,0.71,14.2,1,1
2018,12,Spirit Air Lines,JAX,"Jacksonville, FL: Jacksonville International",24,2,0.74,0,1.26,0,0,0,0
2018,12,Spirit Air Lines,LAS,"Las Vegas, NV: McCarran International",1235,135,36.35,3.47,65.13,1,29.04,3,3
2018,12,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",679,80,17.91,2.77,49.9,0,9.42,0,0
2018,12,Spirit Air Lines,LBE,"Latrobe, PA: Arnold Palmer Regional",81,14,6.56,0.98,4.46,0,2.01,0,0
2018,12,Spirit Air Lines,LGA,"New York, NY: LaGuardia",341,63,9.86,0.45,50.71,0,1.98,0,2
2018,12,Spirit Air Lines,MCI,"Kansas City, MO: Kansas City International",135,14,4.21,0.31,2.04,0,7.45,0,0
2018,12,Spirit Air Lines,MCO,"Orlando, FL: Orlando International",1351,279,58.34,4.05,172.05,1.02,43.55,9,4
2018,12,Spirit Air Lines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",352,31,7.22,0,14.43,0,9.35,1,0
2018,12,Spirit Air Lines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",416,48,14.64,0.59,18.24,0,14.53,0,0
2018,12,Spirit Air Lines,MYR,"Myrtle Beach, SC: Myrtle Beach International",191,19,4.64,0,14.36,0,0,0,0
2018,12,Spirit Air Lines,OAK,"Oakland, CA: Metropolitan Oakland International",151,8,1.51,0,4.72,0,1.78,0,0
2018,12,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",704,82,21.19,2.71,37.56,0,20.54,2,0
2018,12,Spirit Air Lines,PBG,"Plattsburgh, NY: Plattsburgh International",22,6,0.45,0,4.23,0,1.33,0,0
2018,12,Spirit Air Lines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",69,6,2.43,0,2.85,0,0.72,0,0
2018,12,Spirit Air Lines,PDX,"Portland, OR: Portland International",58,8,1.98,0,4.42,0,1.6,1,0
2018,12,Spirit Air Lines,PHL,"Philadelphia, PA: Philadelphia International",282,53,9.72,0,35.77,0.31,7.2,1,1
2018,12,Spirit Air Lines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",93,7,3.24,0.07,3.44,0,0.25,0,0
2018,12,Spirit Air Lines,PIT,"Pittsburgh, PA: Pittsburgh International",180,20,4.49,0.45,7.62,0,7.44,0,0
2018,12,Spirit Air Lines,RIC,"Richmond, VA: Richmond International",62,12,3.04,0,6.98,0,1.98,3,0
2018,12,Spirit Air Lines,RSW,"Fort Myers, FL: Southwest Florida International",453,71,14.14,0,46.36,0,10.5,2,1
2018,12,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",149,23,7.37,0,10.21,0,5.41,0,0
2018,12,Spirit Air Lines,SEA,"Seattle, WA: Seattle/Tacoma International",87,13,1.92,0,7.79,0,3.29,0,0
2018,12,Spirit Air Lines,SJU,"San Juan, PR: Luis Munoz Marin International",145,54,18.37,0.69,24.35,0,10.59,0,0
2018,12,Spirit Air Lines,STT,"Charlotte Amalie, VI: Cyril E King",44,5,1.04,1.65,1.97,0,0.33,0,0
2018,12,Spirit Air Lines,TPA,"Tampa, FL: Tampa International",650,87,21.64,1.76,46.19,0,17.42,2,0
2018,12,United Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",42,5,2.48,0,0.49,0,2.03,0,0
2018,12,United Air Lines Inc.,ALB,"Albany, NY: Albany International",43,8,0,0,5,0,3,0,0
2018,12,United Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",55,7,2.9,0.71,3.29,0,0.1,0,0
2018,12,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",337,58,15.37,0.01,26.02,0,16.6,0,0
2018,12,United Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",568,110,28.01,4.45,39.16,0,38.38,1,5
2018,12,United Air Lines Inc.,BDL,"Hartford, CT: Bradley International",174,21,6.55,0,4.46,0,9.99,0,0
2018,12,United Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",60,3,1.06,1,0.16,0,0.78,0,1
2018,12,United Air Lines Inc.,BNA,"Nashville, TN: Nashville International",291,60,14.37,1.01,17.35,0,27.27,0,0
2018,12,United Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",59,3,0.61,0,0.83,0,1.56,0,0
2018,12,United Air Lines Inc.,BOS,"Boston, MA: Logan International",1049,199,45.54,4.61,75.01,0,73.84,0,1
2018,12,United Air Lines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez",31,16,7,0,4.48,0,4.51,0,0
2018,12,United Air Lines Inc.,BTV,"Burlington, VT: Burlington International",58,20,3.18,0.5,4.4,0,11.92,0,0
2018,12,United Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",36,8,0.39,1.62,1.35,0,4.64,0,0
2018,12,United Air Lines Inc.,BUR,"Burbank, CA: Bob Hope",31,6,1.63,0.58,0.19,0,3.61,0,0
2018,12,United Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",294,62,12.8,3.19,22.08,0,23.93,0,1
2018,12,United Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",110,21,8.28,2.14,5.02,0,5.56,0,3
2018,12,United Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",99,19,3.54,1.3,7.48,0,6.68,0,0
2018,12,United Air Lines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",57,13,6.04,0,3.13,0,3.83,0,0
2018,12,United Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",546,98,17.01,4.66,31.45,0,44.88,1,0
2018,12,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",60,12,4.47,0,1.79,0,5.73,0,0
2018,12,United Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",62,10,2.12,0.28,1.01,0,6.59,0,0
2018,12,United Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",90,12,3.41,0,3.29,0,5.29,0,0
2018,12,United Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",359,68,13.22,3.29,25.62,0,25.87,0,5
2018,12,United Air Lines Inc.,DEN,"Denver, CO: Denver International",5281,620,210.46,17.13,205.72,0,186.69,8,4
2018,12,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",339,78,16.47,1.62,32.92,0,27,1,2
2018,12,United Air Lines Inc.,DLH,"Duluth, MN: Duluth International",25,2,0.58,0.09,0.42,0,0.91,0,0
2018,12,United Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",87,12,3.36,0.21,3.37,0,5.06,0,0
2018,12,United Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",112,28,8.91,1,9.55,0,8.54,0,0
2018,12,United Air Lines Inc.,EGE,"Eagle, CO: Eagle County Regional",62,20,3.13,1,11.68,0,4.19,0,5
2018,12,United Air Lines Inc.,ELP,"El Paso, TX: El Paso International",6,0,0,0,0,0,0,0,0
2018,12,United Air Lines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",72,16,2.47,1.02,2.79,0,9.72,0,0
2018,12,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",4896,1339,193.81,21.86,843.95,0,279.38,8,7
2018,12,United Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",3,1,0.61,0,0,0,0.39,0,0
2018,12,United Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",657,186,43.09,3.28,80.94,0,58.69,2,5
2018,12,United Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",17,4,2.2,0,1.11,0,0.69,0,0
2018,12,United Air Lines Inc.,GEG,"Spokane, WA: Spokane International",88,9,1.48,1.64,2.46,0,3.42,0,0
2018,12,United Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",52,11,3.5,1.7,1.57,0,4.22,0,0
2018,12,United Air Lines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",13,3,1.74,0,1.26,0,0,0,0
2018,12,United Air Lines Inc.,GUM,"Guam, TT: Guam International",70,9,1.62,0.95,2.49,0,3.95,1,0
2018,12,United Air Lines Inc.,HDN,"Hayden, CO: Yampa Valley",19,6,0.63,0,3.65,0,1.72,0,1
2018,12,United Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",490,89,39.85,0,25.72,0,23.43,0,3
2018,12,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",2254,369,111.25,10.41,135.21,0,112.12,5,2
2018,12,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5239,953,216.34,14.25,493.3,0,229.11,14,15
2018,12,United Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",29,5,1.55,0,0.19,0,3.26,0,0
2018,12,United Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",95,21,5.87,0.67,4.94,0,9.53,0,0
2018,12,United Air Lines Inc.,ITO,"Hilo, HI: Hilo International",26,5,2.29,0,0,0,2.71,0,0
2018,12,United Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",102,12,5.12,0.28,1.66,0,4.94,0,2
2018,12,United Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",155,36,4.73,2.53,15.97,0,12.77,0,0
2018,12,United Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",171,25,10.81,0,4.11,0,10.08,0,0
2018,12,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1016,200,51.75,4.64,59.79,0,83.81,1,1
2018,12,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2418,431,124.04,8.73,169.86,0,128.37,0,2
2018,12,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",793,181,29.57,6.92,95.36,0,49.15,1,3
